start_date,end_date,finished,condition,subject,gender,age,mood_pre,mood_post,STAI_pre_1_1,STAI_pre_1_2,STAI_pre_1_3,STAI_pre_1_4,STAI_pre_1_5,STAI_pre_1_6,STAI_pre_1_7,STAI_pre_2_1,STAI_pre_2_2,STAI_pre_2_3,STAI_pre_2_4,STAI_pre_2_5,STAI_pre_2_6,STAI_pre_2_7,STAI_pre_3_1,STAI_pre_3_2,STAI_pre_3_3,STAI_pre_3_4,STAI_pre_3_5,STAI_pre_3_6,STAI_post_1_1,STAI_post_1_2,STAI_post_1_3,STAI_post_1_4,STAI_post_1_5,STAI_post_1_6,STAI_post_1_7,STAI_post_2_1,STAI_post_2_2,STAI_post_2_3,STAI_post_2_4,STAI_post_2_5,STAI_post_2_6,STAI_post_2_7,STAI_post_3_1,STAI_post_3_2,STAI_post_3_3,STAI_post_3_4,STAI_post_3_5,STAI_post_3_6,moral_dilemma_dog,moral_dilemma_wallet,moral_dilemma_plane,moral_dilemma_resume,moral_dilemma_kitten,moral_dilemma_trolley,moral_dilemma_control,presentation_experience,presentation_unpleasant,presentation_fun,presentation_challenge,PBC_1,PBC_2,PBC_3,PBC_4,PBC_5,REI_1,REI_2,REI_3,REI_4,REI_5,REI_6,REI_7,REI_8,REI_9,REI_10,REI_11,REI_12,REI_13,REI_14,REI_15,REI_16,REI_17,REI_18,REI_19,REI_20,REI_21,REI_22,REI_23,REI_24,REI_25,REI_26,REI_27,REI_28,REI_29,REI_30,REI_31,REI_32,REI_33,REI_34,REI_35,REI_36,REI_37,REI_38,REI_39,REI_40,MAIA_1_1,MAIA_1_2,MAIA_1_3,MAIA_1_4,MAIA_1_5,MAIA_1_6,MAIA_1_7,MAIA_1_8,MAIA_1_9,MAIA_1_10,MAIA_1_11,MAIA_1_12,MAIA_1_13,MAIA_1_14,MAIA_1_15,MAIA_1_16,MAIA_2_1,MAIA_2_2,MAIA_2_3,MAIA_2_4,MAIA_2_5,MAIA_2_6,MAIA_2_7,MAIA_2_8,MAIA_2_9,MAIA_2_10,MAIA_2_11,MAIA_2_12,MAIA_2_13,MAIA_2_14,MAIA_2_15,MAIA_2_16,STAI_pre,STAI_post,MAIA_noticing,MAIA_not_distracting,MAIA_not_worrying,MAIA_attention_regulation,MAIA_emotional_awareness,MAIA_self_regulation,MAIA_body_listening,MAIA_trusting,PBC,REI_rational_ability,REI_rational_engagement,REI_experiental_ability,REI_experiental_engagement,moral_judgment,moral_judgment_disgust,moral_judgment_non_disgust,presentation_evaluation,logbook,exclude
11/5/2014,11/5/2014,1,stress,95,female,22,39,56,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,2,2,2,2,2,2,3,2,2,2,2,2,9,8,7,8,8,3,7,2,79,40,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857142857140,8,6.333333333333330,4,NA,0
11/5/2014,11/5/2014,1,control,90,female,22,81,NA,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,7,9,9,3,9,NA,NA,NA,NA,5,5,4,5,5,5,3,2,4,4,3,4,4,2,4,4,4,4,5,4,3,4,3,2,3,4,2,3,4,3,2,4,3,4,4,4,4,3,4,3,3,4,3,4,4,4,4,3,4,5,3,3,2,5,4,4,4,3,2,3,2,4,4,4,4,4,4,3,4,3,3,4,4,3,4,4,4,38,NA,15,11,11,22,20,13,11,12,24,38,38,29,35,7.857142857142860,8.333333333333330,7,NA,NA,0
11/5/2014,11/5/2014,1,stress,93,female,24,47,100,3,3,2,2,3,2,1,3,2,3,2,2,2,3,2,3,1,2,3,3,2,2,3,1,2,1,1,1,1,2,2,1,1,1,2,2,1,1,2,2,2,9,4,9,9,2,3,2,3,100,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.428571428571430,5,6.666666666666670,5,NA,0
11/5/2014,11/5/2014,1,control,91,female,18,62,NA,3,3,2,1,3,1,1,3,1,3,3,2,2,1,3,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,3,7,3,1,6,NA,NA,NA,NA,4,3,3,4,4,5,3,3,4,4,4,4,3,4,3,5,4,4,4,4,4,3,5,3,4,4,3,4,2,3,4,4,3,4,4,3,2,3,3,2,3,4,3,2,4,1,4,1,4,4,5,4,2,2,0,3,1,2,2,1,1,2,4,3,4,4,4,2,4,4,3,3,1,2,3,4,4,45,NA,10,13,4,12,19,13,6,11,18,37,37,33,34,4.285714285714290,3.3333333333333300,4.666666666666670,NA,NA,0
11/5/2014,11/5/2014,1,control,94,male,18,66,NA,2,2,2,2,3,1,2,3,1,2,2,2,2,1,2,3,2,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,7,5,3,8,2,8,NA,NA,NA,NA,2,4,2,5,2,4,2,2,2,3,4,2,3,2,2,4,5,2,2,3,2,4,3,1,2,4,1,4,4,2,2,2,2,4,3,4,2,4,4,3,2,2,3,2,2,4,4,5,1,4,3,2,5,4,4,4,2,4,2,4,2,4,3,4,5,3,5,1,2,3,3,4,1,4,4,4,4,40,NA,14,9,13,22,20,9,9,12,15,30,29,24,27,6,7.333333333333330,4,NA,NA,0
11/5/2014,11/5/2014,1,stress,96,female,19,80,69,3,2,4,3,3,1,2,3,2,2,4,3,3,2,3,3,3,3,3,2,2,2,3,2,3,1,1,2,2,2,3,3,2,1,3,3,3,2,2,2,2,9,4,7,2,1,3,2,92,59,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2.6666666666666700,5.666666666666670,3,NA,0
11/5/2014,11/5/2014,1,control,98,female,18,81,NA,1,2,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,6,7,6,3,4,NA,NA,NA,NA,4,4,4,4,4,2,4,3,3,4,4,2,4,3,4,3,4,4,4,2,4,3,4,3,4,4,4,4,4,4,4,4,5,3,4,4,2,4,4,4,2,4,3,3,2,4,4,4,4,5,4,3,5,5,1,4,4,4,1,3,3,4,4,4,4,4,4,4,4,3,3,2,3,4,4,4,4,29,NA,16,12,11,23,20,14,9,12,20,30,35,40,35,6.142857142857140,6.666666666666670,6.333333333333330,NA,NA,0
11/5/2014,11/5/2014,1,stress,97,female,18,43,74,4,2,2,2,3,1,2,2,2,3,3,3,3,1,3,2,2,1,2,3,2,2,1,2,2,1,1,2,1,2,2,1,1,1,3,2,2,1,2,2,7,9,8,7,3,5,4,2,47,67,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.142857142857140,6,7,4,NA,0
11/5/2014,11/5/2014,1,control,106,female,19,83,NA,2,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,7,3,9,2,2,NA,NA,NA,NA,3,4,1,1,5,4,5,4,4,4,5,4,4,4,4,3,4,4,4,3,4,4,5,4,4,5,4,4,1,4,4,4,4,4,4,2,4,4,4,2,2,4,4,2,3,4,4,4,4,2,1,2,5,2,4,4,4,4,3,1,4,2,5,5,4,4,4,2,4,4,4,2,4,4,2,2,2,27,NA,16,5,11,22,22,14,10,6,14,39,37,37,37,5.285714285714290,8.333333333333330,3.3333333333333300,NA,NA,0
11/5/2014,11/5/2014,1,stress,100,female,22,69,78,2,2,1,3,1,1,1,1,1,2,1,1,1,3,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,9,8,9,9,7,5,9,2,87,26,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8.333333333333330,7.333333333333330,4,NA,0
11/5/2014,11/5/2014,1,stress,99,female,18,20,28,3,1,2,2,3,3,3,4,1,3,3,3,3,2,4,3,3,2,4,3,2,1,2,2,3,2,3,3,2,3,3,2,2,3,3,3,3,2,4,3,8,9,9,6,9,2,7,2,87,25,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857142857140,8.666666666666670,5.666666666666670,4,NA,0
11/5/2014,11/5/2014,1,stress,102,female,18,24,39,3,2,3,2,3,1,3,4,2,3,3,3,3,2,4,3,3,1,3,3,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,3,2,1,3,3,6,7,6,7,4,4,7,2,75,15,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.857142857142860,5.333333333333330,6,7,NA,0
11/5/2014,11/5/2014,1,control,105,female,21,93,NA,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,8,4,8,2,9,NA,NA,NA,NA,4,3,4,4,3,5,4,4,4,4,4,4,4,4,4,5,4,2,3,5,3,1,4,3,4,5,4,5,4,3,4,4,4,5,3,3,2,4,3,4,3,5,2,4,4,3,4,3,4,3,3,4,3,4,4,3,2,4,3,4,2,3,3,2,3,4,4,2,3,4,2,3,2,3,5,4,4,23,NA,14,10,11,21,16,11,8,13,18,37,37,40,36,6.285714285714290,8.333333333333330,3.3333333333333300,NA,NA,0
11/5/2014,11/5/2014,1,control,104,female,19,52,NA,1,2,2,1,2,1,1,3,1,3,2,1,1,2,2,2,1,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,9,8,8,3,7,NA,NA,NA,NA,3,4,3,4,3,4,3,4,4,4,3,4,4,4,3,4,4,3,4,4,3,3,4,3,3,4,2,4,3,3,3,4,3,4,4,3,3,3,4,3,3,4,3,3,4,1,4,2,3,2,2,2,3,3,2,2,2,2,2,2,1,2,3,2,3,3,2,2,1,1,1,1,1,1,3,2,2,35,NA,10,6,8,13,13,5,3,7,17,36,38,31,34,7,7.666666666666670,6.333333333333330,NA,NA,0
11/5/2014,11/5/2014,1,control,101,female,19,60,NA,2,1,1,1,1,1,2,4,1,2,2,1,1,1,1,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,5,6,7,7,4,5,NA,NA,NA,NA,4,4,4,3,2,5,4,4,3,4,4,2,4,4,3,5,4,4,2,3,4,4,3,4,3,4,3,4,5,1,3,4,4,4,2,4,4,3,2,4,3,3,4,4,4,5,4,4,3,1,2,3,4,2,5,4,4,4,4,4,3,4,4,4,4,4,4,1,4,3,4,4,2,4,3,4,4,29,NA,16,6,11,27,20,12,10,11,17,40,30,36,36,6.142857142857140,7.333333333333330,5.333333333333330,NA,NA,0
11/5/2014,11/5/2014,1,stress,103,female,20,46,58,2,2,2,2,2,1,1,2,1,2,3,1,1,2,4,2,2,2,3,2,3,2,2,2,3,1,1,2,1,3,2,2,2,1,4,2,2,2,3,2,9,7,8,7,8,2,8,2,65,29,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8.333333333333330,5.333333333333330,4,NA,0
11/5/2014,11/5/2014,1,stress,107,male,31,67,99,3,2,2,2,3,2,3,4,2,3,3,2,2,2,3,3,2,2,2,2,2,2,2,1,2,1,2,4,1,3,2,1,1,1,2,2,2,1,3,3,9,9,9,6,9,5,9,1,24,83,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,6.666666666666670,2,NA,0
11/5/2014,11/5/2014,1,control,111,female,20,48,NA,2,2,1,3,2,1,1,2,1,2,2,2,2,1,2,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,9,8,6,9,8,3,NA,NA,NA,NA,2,4,3,4,4,2,2,3,2,4,4,2,3,4,4,4,1,2,3,3,4,3,2,4,3,3,3,3,4,3,3,2,3,4,4,3,2,3,2,2,NA,3,2,3,3,4,4,4,4,5,3,3,5,5,1,2,2,4,4,4,4,3,3,2,3,3,2,3,3,2,2,3,2,3,2,2,3,34,NA,16,11,11,23,13,10,8,7,17,30,25,30,NA,7.428571428571430,8.666666666666670,7.666666666666670,NA,NA,0
11/5/2014,11/5/2014,1,control,112,male,20,34,NA,3,3,3,4,3,2,1,3,1,3,3,2,1,3,4,4,3,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,1,1,9,1,7,NA,NA,NA,NA,5,4,2,4,5,5,4,4,5,5,4,5,1,3,2,5,3,1,5,5,4,5,2,5,5,5,4,5,1,3,2,5,4,3,4,5,5,4,4,4,1,1,5,3,5,4,2,2,4,2,2,1,6,6,4,5,5,5,5,5,5,4,4,4,4,4,4,5,3,5,5,3,3,2,0,1,1,56,NA,12,5,16,34,20,18,8,2,20,46,37,38,30,4.142857142857140,3.6666666666666700,3.6666666666666700,NA,NA,0
11/5/2014,11/5/2014,1,stress,109,female,18,22,69,4,3,4,4,3,3,2,3,2,4,4,4,4,3,4,3,3,3,4,3,2,2,1,1,2,1,1,3,1,2,2,1,1,1,1,2,1,1,2,2,8,9,9,7,9,4,7,2,88,12,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.571428571428570,8.666666666666670,6.666666666666670,2,NA,0
11/5/2014,11/5/2014,1,stress,110,male,19,44,72,3,3,3,3,4,2,2,4,2,3,3,2,2,1,3,3,2,2,2,4,2,2,2,2,2,1,1,2,1,2,2,2,1,1,4,2,1,3,4,2,9,7,5,6,8,4,2,2,76,76,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.857142857142860,7.333333333333330,5.666666666666670,4,NA,0
11/5/2014,11/5/2014,1,control,108,male,19,65,NA,1,2,1,1,3,1,2,3,1,2,2,1,1,2,3,3,2,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,3,7,8,1,7,NA,NA,NA,NA,2,4,3,5,4,5,3,2,4,4,3,4,3,4,3,5,1,3,4,5,3,3,3,3,2,5,1,4,4,4,3,5,2,4,4,2,4,4,4,3,2,3,4,3,4,1,3,1,4,4,1,3,6,5,4,5,4,4,4,4,4,4,3,1,3,3,4,4,2,4,2,2,1,1,3,3,3,38,NA,9,8,15,29,14,12,4,9,18,41,37,27,31,5.714285714285710,5.666666666666670,5.333333333333330,NA,NA,0
11/5/2014,11/5/2014,1,control,113,female,22,37,NA,2,2,1,3,3,1,1,4,1,3,2,1,1,1,2,3,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,5,6,6,4,7,NA,NA,NA,NA,4,1,2,5,4,3,5,4,4,4,5,3,4,4,4,4,3,5,5,3,4,4,5,4,5,3,3,5,4,3,4,3,3,4,3,4,4,2,4,5,4,5,4,2,4,4,4,4,3,4,3,4,4,3,4,3,4,4,2,4,1,4,5,3,5,3,4,2,4,3,4,1,2,3,3,4,3,38,NA,15,11,11,22,20,13,6,10,16,38,36,42,39,5,5.666666666666670,3.6666666666666700,NA,NA,0
11/5/2014,11/5/2014,1,stress,115,male,24,78,79,2,2,2,1,2,1,1,3,1,2,2,2,2,1,3,2,1,1,3,3,2,2,2,1,3,1,1,3,1,3,3,2,1,1,3,2,1,1,3,3,1,6,5,8,5,3,7,2,18,76,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3.6666666666666700,5.666666666666670,9,NA,0
11/5/2014,11/5/2014,1,control,116,male,18,53,NA,1,1,1,1,2,2,1,3,1,2,2,1,1,1,1,1,2,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,3,9,9,1,9,NA,NA,NA,NA,3,3,4,5,2,5,3,3,4,5,4,5,3,4,3,4,4,4,3,5,2,4,4,4,3,4,2,5,4,2,1,5,1,3,5,2,3,3,4,3,3,5,5,3,4,3,3,4,4,4,4,2,6,6,2,1,1,3,3,3,4,3,4,5,5,3,5,2,3,3,2,4,4,2,5,5,5,28,NA,14,10,14,18,22,10,10,15,17,44,41,27,31,6.857142857142860,7,6,NA,NA,0
11/5/2014,11/5/2014,1,control,117,male,22,61,NA,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,6,7,9,4,7,NA,NA,NA,NA,2,3,2,4,1,4,3,3,4,4,3,4,3,3,4,4,4,3,4,4,4,4,3,3,4,4,4,4,4,3,3,2,4,4,4,3,4,3,4,3,3,4,4,3,4,2,3,4,2,3,3,2,4,4,3,1,2,3,2,2,3,4,3,3,3,4,3,3,3,3,2,3,2,3,4,4,3,37,NA,11,8,11,17,16,11,8,11,12,39,36,35,33,6.428571428571430,7.333333333333330,5.333333333333330,NA,NA,0
11/5/2014,11/5/2014,1,stress,114,female,19,53,42,3,3,2,2,3,1,2,3,2,3,3,2,2,1,2,2,3,2,2,3,3,3,3,2,3,1,2,3,2,3,3,3,2,1,3,3,2,1,3,3,6,8,7,7,8,5,6,2,50,25,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.714285714285710,7,6.666666666666670,7,NA,0
11/5/2014,11/5/2014,1,stress,118,male,19,72,72,1,2,1,1,2,1,2,4,1,3,2,1,1,1,2,3,1,2,3,2,2,2,1,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,3,2,4,2,1,2,8,3,7,2,1,74,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.857142857142860,4.333333333333330,2.3333333333333300,4,said he wasn't nervous; a lot of experience with giving presentations,0
11/6/2014,11/6/2014,1,control,121,female,21,29,NA,3,3,3,2,3,2,2,4,1,4,4,1,1,2,3,4,2,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,8,9,8,9,4,7,NA,NA,NA,NA,5,5,5,5,5,5,3,3,4,3,4,4,3,4,3,4,4,4,4,2,4,2,5,1,3,4,3,4,5,4,2,4,3,2,4,2,3,4,4,3,3,3,3,2,3,5,5,4,5,5,5,4,4,4,3,4,4,4,4,3,1,3,5,5,4,4,2,2,2,2,1,4,3,4,1,1,4,53,NA,19,14,11,23,20,7,11,6,25,30,41,30,33,7.714285714285710,9,6.666666666666670,NA,NA,0
11/6/2014,11/6/2014,1,stress,123,female,19,77,85,3,2,2,2,3,1,1,2,1,3,2,2,2,1,3,2,1,2,3,2,1,1,1,1,2,1,1,2,1,2,2,1,1,1,2,1,1,1,2,1,9,6,9,8,9,4,7,2,19,49,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.428571428571430,9,6,4,NA,0
11/6/2014,11/6/2014,1,stress,120,male,18,47,63,3,2,3,3,3,1,1,3,1,3,3,2,3,1,3,2,1,2,2,2,2,2,2,2,2,1,1,3,1,2,2,1,1,1,2,2,1,2,2,2,8,6,9,7,8,3,9,2,54,43,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.142857142857140,8.333333333333330,5.333333333333330,3,NA,0
