##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	dad.chr22.2.fq
File type	Conventional base calls
Encoding	Illumina 1.5
Total Sequences	444112
Sequences flagged as poor quality	0
Sequence length	90
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1112	36-37	-0.6463002086217315
1112	38-39	-0.5561899858277499
1112	40-41	-0.4975745670671401
1112	42-43	-0.5695651419736407
1112	44-45	-0.5691576009544264
1112	46-47	-0.6104708088567818
1112	48-49	-0.5376861458452495
1112	50-51	-0.6109843234456491
1112	52-53	-0.5762276878175285
1112	54-55	-0.584117252978146
1112	56-57	-0.7615601394968721
1112	58-59	-0.6385083801500997
1112	60-61	-0.5726236185532443
1112	62-63	-0.5160072673747251
1112	64-65	-0.5266172318464655
1112	66-67	-0.6402238007860319
1112	68-69	-0.5664407862332865
1112	70-71	-0.569353580569711
1112	72-73	-0.5098600673235438
1112	74-75	-0.5409217357131695
1112	76-77	-0.5892266610212289
1112	78-79	-0.658094885670252
1112	80-81	-0.7652625369908961
1112	82-83	-0.7820780218955932
1112	84-85	-0.8363191783670416
1112	86-87	-0.892351502495508
1112	88-89	-0.9086316076876741
1112	90	-0.926986604035335
1113	1	-0.5796821194551143
1113	2	-0.5960151979365733
1113	3	-0.5742856110517209
1113	4	-0.4374197288911432
1113	5	-0.40213625777129636
1113	6	-0.4780829658359025
1113	7	-0.4779589831539397
1113	8	-0.4857705643191039
1113	9	-0.3667937156507364
1113	10-11	-0.47354089574537994
1113	12-13	-0.4087021811625533
1113	14-15	-0.42345672863948636
1113	16-17	-0.4893079971863088
1113	18-19	-0.4584868940713491
1113	20-21	-0.4861381255601529
1113	22-23	-0.6187241979335028
1113	24-25	-0.4910076947736215
1113	26-27	-0.5377716849671756
1113	28-29	-0.728591720535448
1113	30-31	-0.5900267767537883
1113	32-33	-0.6609235602743553
1113	34-35	-0.7444807267231042
1113	36-37	-0.7831515194240026
1113	38-39	-0.8917419441347647
1113	40-41	-0.8207801103394061
1113	42-43	-0.8083913422263223
1113	44-45	-0.7889262364566321
1113	46-47	-0.9379238252812883
1113	48-49	-0.9383362169128517
1113	50-51	-1.0377290328581594
1113	52-53	-0.92945632805759
1113	54-55	-0.8413697008619181
1113	56-57	-0.9600535065215041
1113	58-59	-0.7193791555765046
1113	60-61	-0.8274522666896829
1113	62-63	-1.03023756585862
1113	64-65	-0.8632851487763489
1113	66-67	-1.0309336870778765
1113	68-69	-1.106281278968595
1113	70-71	-1.1812222634503158
1113	72-73	-1.1168446298630244
1113	74-75	-0.9628383892191721
1113	76-77	-1.0503366973446688
1113	78-79	-1.1207129368389275
1113	80-81	-1.306577287464684
1113	82-83	-1.2482741289707704
1113	84-85	-1.1585627428016565
1113	86-87	-1.3286202564437097
1113	88-89	-1.2765459712378942
1113	90	-1.3470663576676785
1114	1	-0.7149672335007295
1114	2	-0.7975270526784684
1114	3	-0.684666763512702
1114	4	-0.5114630962380815
1114	5	-0.6055718820209961
1114	6	-0.6259491122944851
1114	7	-0.5274352736701502
1114	8	-0.4880567287848905
1114	9	-0.6134991478236032
1114	10-11	-0.5900887648930464
1114	12-13	-0.5576727693978398
1114	14-15	-0.5657065035494568
1114	16-17	-0.6626978531286838
1114	18-19	-0.693135378465108
1114	20-21	-0.6984749352840396
1114	22-23	-0.6770472771651939
1114	24-25	-0.6949917884110732
1114	26-27	-0.7182364958915528
1114	28-29	-0.6791146797191203
1114	30-31	-0.8585565636685573
1114	32-33	-0.870936690526463
1114	34-35	-0.7638500994722079
1114	36-37	-0.8427501088597751
1114	38-39	-0.7831089909534867
1114	40-41	-0.7257433456335249
1114	42-43	-0.9137717443871836
1114	44-45	-0.8811156122069406
1114	46-47	-0.8761568684985761
1114	48-49	-0.823659221114525
1114	50-51	-0.8316148371798846
1114	52-53	-0.8377827836398168
1114	54-55	-0.7724028641272156
1114	56-57	-0.8640571079620827
1114	58-59	-0.9797674358886326
1114	60-61	-0.9064363603271417
1114	62-63	-1.0876223947901877
1114	64-65	-1.0941618744666286
1114	66-67	-1.0593775646289032
1114	68-69	-1.1189553485964439
1114	70-71	-1.0996713931021773
1114	72-73	-1.3151898429482571
1114	74-75	-1.148383482256385
1114	76-77	-1.1474821805379491
1114	78-79	-1.3210663281954638
1114	80-81	-1.4313206848236248
1114	82-83	-1.5375099482984993
1114	84-85	-1.5756894684919338
1114	86-87	-1.558582366287645
1114	88-89	-1.6985308902054825
1114	90	-1.673988626575241
1115	1	-0.7506895821416819
1115	2	-0.8362857203246321
1115	3	-0.8214871035890354
1115	4	-0.6492760721747288
1115	5	-0.6538620040399579
1115	6	-0.7195381897165021
1115	7	-0.6561865950942405
1115	8	-0.5746231762594078
1115	9	-0.5921202081880494
1115	10-11	-0.6049308211185149
1115	12-13	-0.5113514348938963
1115	14-15	-0.6158774375947118
1115	16-17	-0.6930579971863082
1115	18-19	-0.662017677653445
1115	20-21	-0.7621036106347745
1115	22-23	-0.7478193471872316
1115	24-25	-0.6831905305945156
1115	26-27	-0.5709293342209136
1115	28-29	-0.6566047802369397
1115	30-31	-0.6642945006343837
1115	32-33	-0.741562552811672
1115	34-35	-0.6928995700066949
1115	36-37	-0.7586272656926596
1115	38-39	-0.7663128396571466
1115	40-41	-0.9114237670558296
1115	42-43	-0.779669327300951
1115	44-45	-0.8331239976506666
1115	46-47	-0.9505264372215905
1115	48-49	-0.9364285676591138
1115	50-51	-0.8183353761417393
1115	52-53	-0.6864386041769919
1115	54-55	-0.6181141038469917
1115	56-57	-0.6207251483125518
1115	58-59	-0.7896823272182942
1115	60-61	-0.7880679383314799
1115	62-63	-0.6962776777989177
1115	64-65	-0.7865827234032139
1115	66-67	-0.7548329408092229
1115	68-69	-0.8600499356850122
1115	70-71	-0.9769592037488266
1115	72-73	-1.0803474283704873
1115	74-75	-1.1859307399654426
1115	76-77	-1.2343152421207861
1115	78-79	-1.094192414450859
1115	80-81	-1.0690213173154248
1115	82-83	-1.0235026737468829
1115	84-85	-1.1585580786225549
1115	86-87	-1.3228786519661
1115	88-89	-1.425804366760282
1115	90	-1.4488387457273788
1116	1	-0.7029195825819556
1116	2	-0.711437395576688
1116	3	-0.7649714517596848
1116	4	-0.6648072657643027
1116	5	-0.5748077179482891
1116	6	-0.6161876855999182
1116	7	-0.6397325819740018
1116	8	-0.5868417295108443
1116	9	-0.7038641433793487
1116	10-11	-0.6415442143294499
1116	12-13	-0.632234629540136
1116	14-15	-0.6292301430937712
1116	16-17	-0.7112880856818862
1116	18-19	-0.611618346873712
1116	20-21	-0.7497212745277011
1116	22-23	-0.7653300238922043
1116	24-25	-0.6475158068680145
1116	26-27	-0.787201072872783
1116	28-29	-0.6696149506239379
1116	30-31	-0.8000000437154426
1116	32-33	-0.8275837741386596
1116	34-35	-0.9199351883750282
1116	36-37	-0.9612838940552706
1116	38-39	-0.8226453364651434
1116	40-41	-0.8228542253836579
1116	42-43	-0.7197353687749981
1116	44-45	-0.8112898057781734
1116	46-47	-0.9924795037473686
1116	48-49	-0.7173839676503064
1116	50-51	-0.8910347113242381
1116	52-53	-0.9327979578511005
1116	54-55	-0.9134991256406764
1116	56-57	-0.9096257779079409
1116	58-59	-1.0273004313877152
1116	60-61	-1.0147125911734634
1116	62-63	-0.9055463785429794
1116	64-65	-1.0163410116082119
1116	66-67	-0.9612618581693226
1116	68-69	-1.0134272966677145
1116	70-71	-1.1517366439812875
1116	72-73	-1.089233088565095
1116	74-75	-0.9379185883342132
1116	76-77	-1.0489843743358165
1116	78-79	-0.9635835120601612
1116	80-81	-1.3218685853997911
1116	82-83	-1.1894992395902335
1116	84-85	-1.1695500215627206
1116	86-87	-1.0862907947917932
1116	88-89	-1.1155291939517582
1116	90	-1.1644078030954041
1201	1	-0.21769936083442332
1201	2	-0.2251670742043217
1201	3	-0.1825969700780874
1201	4	-0.2175731264570686
1201	5	-0.19082667359280236
1201	6	-0.1456742437263685
1201	7	-0.13260147808294676
1201	8	-0.1685634142176866
1201	9	-0.08077571362233726
1201	10-11	-0.045339830836660155
1201	12-13	-0.06882895601042094
1201	14-15	-0.04173829557661435
1201	16-17	0.10732739835120952
1201	18-19	0.016627837165962944
1201	20-21	0.021275033669063248
1201	22-23	0.16652808401376262
1201	24-25	0.12502932348195372
1201	26-27	0.1423836142214654
1201	28-29	0.08809565268970232
1201	30-31	0.027459911887177668
1201	32-33	0.10870689104410047
1201	34-35	0.14417862926066505
1201	36-37	0.1044080647545016
1201	38-39	0.05058310657517495
1201	40-41	-0.03760947139417681
1201	42-43	0.03178233931526364
1201	44-45	-0.07375128716657997
1201	46-47	0.08867734104730829
1201	48-49	0.1602584838985095
1201	50-51	0.058479131442048526
1201	52-53	0.07578264253064759
1201	54-55	-0.002501800253398301
1201	56-57	-0.03355249232271973
1201	58-59	-0.18648805517082678
1201	60-61	0.0824488489289692
1201	62-63	-0.028250370118257706
1201	64-65	-0.06290799360393606
1201	66-67	-0.036651232716820914
1201	68-69	0.005366794053713875
1201	70-71	-0.05810994093510402
1201	72-73	-0.034370618706837774
1201	74-75	-0.04281366812383425
1201	76-77	-0.2099278484602891
1201	78-79	-0.01961126341092978
1201	80-81	0.06282179975641355
1201	82-83	0.14185835074525954
1201	84-85	0.22990518316182573
1201	86-87	0.31835806505731057
1201	88-89	0.26028022044567933
1201	90	0.26733272955342
1202	1	-0.19423819422146948
1202	2	-0.2432406652262955
1202	3	-0.29113140544424
1202	4	-0.1762923924425479
1202	5	-0.2582168652479311
1202	6	-0.19189137705085813
1202	7	-0.14722300184553205
1202	8	-0.2849119194592902
1202	9	-0.19185796798718258
1202	10-11	-0.1630560826612708
1202	12-13	-0.1255947045270318
1202	14-15	-0.023687452938560227
1202	16-17	-0.03268416541060759
1202	18-19	0.023811587237055676
1202	20-21	0.0966451688323744
1202	22-23	0.031234914216028642
1202	24-25	-0.014430591969883722
1202	26-27	0.14606885241600054
1202	28-29	0.10410103647389946
1202	30-31	0.02671679801256488
1202	32-33	0.07982118271630156
1202	34-35	0.09784111907128334
1202	36-37	0.027672078706835634
1202	38-39	0.045489364276456
1202	40-41	0.14764862797834866
1202	42-43	-0.00961213661884841
1202	44-45	-0.029405208419255757
1202	46-47	-0.006516115000920308
1202	48-49	-0.173800586071728
1202	50-51	-0.014417116970314225
1202	52-53	0.07759682614802443
1202	54-55	0.005014644932479939
1202	56-57	0.18560069908596688
1202	58-59	0.07101512012442868
1202	60-61	-0.05905273397940647
1202	62-63	-0.07759445838198076
1202	64-65	-0.10742942447728154
1202	66-67	-0.09898275249844346
1202	68-69	-0.05434202663214194
1202	70-71	0.01953124122258032
1202	72-73	0.07430315051080782
1202	74-75	-0.027882197630383132
1202	76-77	0.08439169050579665
1202	78-79	-0.12134961908191144
1202	80-81	-0.11651887624973511
1202	82-83	-0.02862751682123843
1202	84-85	-0.021200009156800093
1202	86-87	-0.13116990597642086
1202	88-89	-0.1757778637612546
1202	90	-0.10359673149945436
1203	1	-0.28712835601425013
1203	2	-0.2716984416641708
1203	3	-0.29540568273630896
1203	4	-0.19224723785171705
1203	5	-0.314226311534739
1203	6	-0.20789479379289588
1203	7	-0.20006023763422576
1203	8	-0.22089825249114625
1203	9	-0.10955133213819579
1203	10-11	-0.1037044262113298
1203	12-13	-0.10521651808011256
1203	14-15	0.03957754555406012
1203	16-17	0.02654773758070661
1203	18-19	-0.0052801288383719225
1203	20-21	0.04688718805991954
1203	22-23	-0.0044298430947975476
1203	24-25	-0.003126870400862458
1203	26-27	-0.08633911328259813
1203	28-29	-0.10312353057128831
1203	30-31	0.007689397081335869
1203	32-33	-0.10569618572238682
1203	34-35	0.025061163957893484
1203	36-37	0.10780054150789198
1203	38-39	0.10180196267527464
1203	40-41	0.17540044521614817
1203	42-43	0.09346125633998525
1203	44-45	0.06768218648242907
1203	46-47	-0.07110258872215525
1203	48-49	0.1757195626570507
1203	50-51	0.19987625388019126
1203	52-53	0.2524377131610507
1203	54-55	0.2690626468083366
1203	56-57	0.29055581247491347
1203	58-59	0.34566004693245844
1203	60-61	0.37503429245009556
1203	62-63	0.23164079435643714
1203	64-65	0.15466399996916635
1203	66-67	0.13454570360312346
1203	68-69	0.14507176762639062
1203	70-71	0.05429072938122914
1203	72-73	0.09230971601510873
1203	74-75	0.15173710361237625
1203	76-77	0.027941752476117188
1203	78-79	-0.06012377913283018
1203	80-81	0.1305777304564657
1203	82-83	0.07119159683568199
1203	84-85	0.04186400451016681
1203	86-87	0.0441608815491179
1203	88-89	0.09340362553629689
1203	90	0.04611016562981618
1204	1	-0.2547638750489156
1204	2	-0.17828176420163544
1204	3	-0.28385101552676417
1204	4	-0.1837030765675678
1204	5	-0.28662743677301705
1204	6	-0.26135749251404405
1204	7	-0.31842154769783093
1204	8	-0.3220216400506004
1204	9	-0.14735847468688235
1204	10-11	-0.15619472534951484
1204	12-13	-0.2491023532795893
1204	14-15	0.013926554493039589
1204	16-17	0.034188130180297094
1204	18-19	-0.055304342436237164
1204	20-21	-0.0441119852847649
1204	22-23	-0.055343173837115955
1204	24-25	-0.18678006998877095
1204	26-27	-0.12435677532862854
1204	28-29	-0.11666078249758272
1204	30-31	-0.0773874695248793
1204	32-33	-0.06353059555834761
1204	34-35	0.06647721217534297
1204	36-37	0.10929576973262556
1204	38-39	0.030162100615669374
1204	40-41	-0.05894168521032128
1204	42-43	-0.11197030091823734
1204	44-45	-0.051609110811199344
1204	46-47	0.0075484208460778746
1204	48-49	-0.030402159253632988
1204	50-51	0.0856713544051857
1204	52-53	-0.040953208436242505
1204	54-55	-0.06352654251423928
1204	56-57	-0.039649031478482755
1204	58-59	0.08048799158356701
1204	60-61	-0.04323324775680959
1204	62-63	-0.17250574572092603
1204	64-65	0.004870509571325954
1204	66-67	-0.0316544271811523
1204	68-69	-0.07706871442470486
1204	70-71	-0.06086189339868042
1204	72-73	-0.11572210404546723
1204	74-75	0.041317699421099974
1204	76-77	-0.07180130577840771
1204	78-79	-0.08722218812980032
1204	80-81	-0.15953124615659675
1204	82-83	-0.14067892673325133
1204	84-85	-0.28087395192385856
1204	86-87	-0.29654140532494466
1204	88-89	-0.33299551943066774
1204	90	-0.20243856076578481
1205	1	-0.41926649706580577
1205	2	-0.3802022280117612
1205	3	-0.38821835958972883
1205	4	-0.3362631917148704
1205	5	-0.37318419010212267
1205	6	-0.34884528830875183
1205	7	-0.27311249192587184
1205	8	-0.314991011269818
1205	9	-0.3213577298529131
1205	10-11	-0.26338790911213295
1205	12-13	-0.22205431148836396
1205	14-15	-0.13782833473806733
1205	16-17	-0.1793904950977563
1205	18-19	-0.15784231387085157
1205	20-21	-0.08559118529282017
1205	22-23	-0.023536750147371777
1205	24-25	-0.048771896945716264
1205	26-27	-0.10348884244420731
1205	28-29	-0.05159349580695505
1205	30-31	-0.024612459711178758
1205	32-33	-0.09873658241303929
1205	34-35	-0.11012896189436816
1205	36-37	-0.05789932644155016
1205	38-39	-0.09366654730936119
1205	40-41	-0.009332219779672357
1205	42-43	-0.03268071148280427
1205	44-45	-0.14399620303976235
1205	46-47	0.030124942471424276
1205	48-49	-0.0706861020423375
1205	50-51	-0.07068590420318799
1205	52-53	-0.1128875623934249
1205	54-55	-0.15863630487194058
1205	56-57	-0.14619803450813862
1205	58-59	0.005788189870443716
1205	60-61	-0.08310702859444774
1205	62-63	-0.08526706669404405
1205	64-65	-0.13848486682146444
1205	66-67	-0.13253665282557847
1205	68-69	-0.27630425307052064
1205	70-71	-0.14126873379284177
1205	72-73	-0.12386243479201653
1205	74-75	-0.2303302960696243
1205	76-77	-0.28385251814667356
1205	78-79	-0.25771116156741414
1205	80-81	-0.2001246976568254
1205	82-83	-0.24931396815205886
1205	84-85	-0.2018838058760153
1205	86-87	-0.18105942728747948
1205	88-89	-0.22179633673496824
1205	90	-0.14703398506951615
1206	1	-0.39244614585775395
1206	2	-0.35968062697947545
1206	3	-0.34152158464907956
1206	4	-0.2774259170099569
1206	5	-0.2757934359891223
1206	6	-0.29226613415273306
1206	7	-0.25626343859948264
1206	8	-0.2934788976524416
1206	9	-0.12446492027120115
1206	10-11	-0.11872447660346808
1206	12-13	-0.15017907885231807
1206	14-15	-0.11113309002563199
1206	16-17	-0.07130882226882562
1206	18-19	-0.04521234786673034
1206	20-21	-0.04157851334893081
1206	22-23	-0.07788880189389857
1206	24-25	-0.09036825582973051
1206	26-27	-2.0670971965586205E-4
1206	28-29	-0.043127611624555584
1206	30-31	-0.012533996225741362
1206	32-33	-0.16412178634696772
1206	34-35	-0.08103291319175554
1206	36-37	-0.07709335110717319
1206	38-39	-0.20913880882122982
1206	40-41	-0.028669961824554946
1206	42-43	0.04115279968786467
1206	44-45	-0.0871316820011927
1206	46-47	-0.047467967195487404
1206	48-49	-0.1633228093220893
1206	50-51	-0.12226079853472527
1206	52-53	-0.060113300004779546
1206	54-55	-0.042836285020328546
1206	56-57	-0.013056806851544422
1206	58-59	-0.007519625873534608
1206	60-61	-0.05552569903291982
1206	62-63	-0.15308719457149067
1206	64-65	-0.13120490950242214
1206	66-67	-0.07097081579074427
1206	68-69	-0.1384017410148033
1206	70-71	-0.14083241196517093
1206	72-73	-0.14058534768480513
1206	74-75	-0.13043224235448747
1206	76-77	-0.15598954387932196
1206	78-79	-0.12921334938017992
1206	80-81	-0.09551705644158659
1206	82-83	-0.11720667847571775
1206	84-85	-0.2843496652439015
1206	86-87	-0.2676848191499772
1206	88-89	-0.3662871016009319
1206	90	-0.20123714974688411
1207	1	-0.38388558948665974
1207	2	-0.344191459766229
1207	3	-0.3887256741432026
1207	4	-0.23762674781858806
1207	5	-0.24975258269243739
1207	6	-0.32020441694000823
1207	7	-0.2787436834694006
1207	8	-0.3426376778837721
1207	9	-0.1986963181743988
1207	10-11	-0.2470326149882851
1207	12-13	-0.27986148715623926
1207	14-15	-0.11250345576882381
1207	16-17	-0.13561320223363538
1207	18-19	-0.16449142877166878
1207	20-21	-0.1929056728787586
1207	22-23	-0.18579241559912418
1207	24-25	-0.0040794613351309295
1207	26-27	-0.011552244904088127
1207	28-29	-0.10929558488875557
1207	30-31	-0.27078091713234187
1207	32-33	-0.20039418330274827
1207	34-35	-0.0918969333477122
1207	36-37	-0.05704150365112781
1207	38-39	-0.15019225959217408
1207	40-41	-0.17077025229524878
1207	42-43	-0.21335782487616228
1207	44-45	-0.2132756055418099
1207	46-47	-0.35959772118035005
1207	48-49	-0.2327299471967521
1207	50-51	-0.30420971109159467
1207	52-53	-0.17099319714275651
1207	54-55	-0.179045174048035
1207	56-57	-0.17760871156882985
1207	58-59	-0.29130245999290594
1207	60-61	-0.10905715627959722
1207	62-63	-0.22659501854001007
1207	64-65	-0.2770519074514297
1207	66-67	-0.1870653905479145
1207	68-69	-0.14632071114525047
1207	70-71	-0.24321161676262193
1207	72-73	-0.29649861251286325
1207	74-75	-0.1189513624052907
1207	76-77	-0.13107309324372096
1207	78-79	-0.27571885166542387
1207	80-81	-0.0996411675908675
1207	82-83	-0.09139617155751267
1207	84-85	-0.1099201954830491
1207	86-87	-0.3152754220588463
1207	88-89	-0.34181312423474
1207	90	-0.2472595753332918
1208	1	-0.3408856827606499
1208	2	-0.32802097883119075
1208	3	-0.3695793942207857
1208	4	-0.30538551736726305
1208	5	-0.29688464670230985
1208	6	-0.2898096527199101
1208	7	-0.36371808095530156
1208	8	-0.3106004543873411
1208	9	-0.19634593323981875
1208	10-11	-0.2801676015831376
1208	12-13	-0.21668360648476437
1208	14-15	-0.16101430066375144
1208	16-17	-0.11176914199298693
1208	18-19	-0.16216794979538207
1208	20-21	-0.0807445982667474
1208	22-23	-0.16175821991985373
1208	24-25	-0.21779408597907945
1208	26-27	-0.1466422782196375
1208	28-29	-0.12678684942096652
1208	30-31	0.025828274421343167
1208	32-33	-0.2322780428369029
1208	34-35	-0.13384601292477782
1208	36-37	-0.17602443451119143
1208	38-39	-0.11824023829700536
1208	40-41	-0.13479877978596022
1208	42-43	-0.09132017088439426
1208	44-45	-0.11815766177885223
1208	46-47	-0.11211402619107247
1208	48-49	-0.08123116573771227
1208	50-51	0.01988421581507538
1208	52-53	-0.1146356779438591
1208	54-55	-0.23702123611589343
1208	56-57	-0.3645303829430375
1208	58-59	-0.3378431908304833
1208	60-61	-0.3265093174857441
1208	62-63	-0.4355150014158582
1208	64-65	-0.28177808850341535
1208	66-67	-0.21475192058811388
1208	68-69	-0.2158131212733707
1208	70-71	-0.3016672027983063
1208	72-73	-0.23653449908213275
1208	74-75	-0.27529740172865047
1208	76-77	-0.2343285946153273
1208	78-79	-0.29661940006864285
1208	80-81	-0.40233828064133803
1208	82-83	-0.4014538579321041
1208	84-85	-0.4592874869259944
1208	86-87	-0.5681343296051935
1208	88-89	-0.5312723264312211
1208	90	-0.5300866381832172
1209	1	-0.5392669903038225
1209	2	-0.5077887219218127
1209	3	-0.47735756677127483
1209	4	-0.3753233266771261
1209	5	-0.3711699293580182
1209	6	-0.35117337173996077
1209	7	-0.3117089831539417
1209	8	-0.40534851634862434
1209	9	-0.4286548780123596
1209	10-11	-0.4632664492509164
1209	12-13	-0.3775121442621838
1209	14-15	-0.39917974524465905
1209	16-17	-0.34589932559959635
1209	18-19	-0.29325741990161447
1209	20-21	-0.3453574521284182
1209	22-23	-0.39144329387445964
1209	24-25	-0.30237762097287657
1209	26-27	-0.3644425798011284
1209	28-29	-0.26890306739890946
1209	30-31	-0.23415846494567205
1209	32-33	-0.3733739754035099
1209	34-35	-0.2698693337341851
1209	36-37	-0.3036104677634839
1209	38-39	-0.3949199884151966
1209	40-41	-0.38227688155711803
1209	42-43	-0.3220375599385008
1209	44-45	-0.37308214051567745
1209	46-47	-0.22043996919272502
1209	48-49	-0.30800757300141157
1209	50-51	-0.2795117819356463
1209	52-53	-0.2910395845151541
1209	54-55	-0.3477511584264903
1209	56-57	-0.2447214032004723
1209	58-59	-0.34377606517060144
1209	60-61	-0.2957410120771371
1209	62-63	-0.2878886267442269
1209	64-65	-0.3223430362302224
1209	66-67	-0.3811412516535242
1209	68-69	-0.33009124206822094
1209	70-71	-0.2404542745204239
1209	72-73	-0.22353628115453716
1209	74-75	-0.2690226604368817
1209	76-77	-0.22411091321183108
1209	78-79	-0.31198830584261117
1209	80-81	-0.308343892630738
1209	82-83	-0.23543856624014126
1209	84-85	-0.2872654642038768
1209	86-87	-0.36292491511530045
1209	88-89	-0.3174373457766393
1209	90	-0.2589990144942469
1210	1	-0.5291271587127895
1210	2	-0.5767320965804004
1210	3	-0.6074101649417969
1210	4	-0.47500225922662054
1210	5	-0.5112917716899261
1210	6	-0.40294556398009007
1210	7	-0.5568196184144654
1210	8	-0.49244392263459247
1210	9	-0.46952078560077126
1210	10-11	-0.4846468022407393
1210	12-13	-0.41546342313257156
1210	14-15	-0.3981973157201466
1210	16-17	-0.386933800184174
1210	18-19	-0.30602057537042526
1210	20-21	-0.40616957630961537
1210	22-23	-0.5230340658849713
1210	24-25	-0.5037619774288657
1210	26-27	-0.42181857111992827
1210	28-29	-0.3992417026910502
1210	30-31	-0.48985747803858715
1210	32-33	-0.469512737647662
1210	34-35	-0.4506742938180395
1210	36-37	-0.4105609591099366
1210	38-39	-0.4683648920291148
1210	40-41	-0.3723927977055794
1210	42-43	-0.437382687693848
1210	44-45	-0.40544568684921956
1210	46-47	-0.3173264840964265
1210	48-49	-0.49663140784789306
1210	50-51	-0.48483244113796076
1210	52-53	-0.43338098009184733
1210	54-55	-0.5658776416185134
1210	56-57	-0.6198643559147996
1210	58-59	-0.46934056706830063
1210	60-61	-0.4696676485597848
1210	62-63	-0.5592804370220748
1210	64-65	-0.5365598186550073
1210	66-67	-0.5270391474633129
1210	68-69	-0.5340667893183451
1210	70-71	-0.49901892654810354
1210	72-73	-0.4413835752591666
1210	74-75	-0.47990945452966116
1210	76-77	-0.48807023588857135
1210	78-79	-0.554959457181539
1210	80-81	-0.6059286436388476
1210	82-83	-0.5163725854304388
1210	84-85	-0.5055963348787458
1210	86-87	-0.5596915894201544
1210	88-89	-0.5298407160630205
1210	90	-0.647135058595584
1211	1	-0.5933261580491873
1211	2	-0.6552523619613808
1211	3	-0.6216891258690893
1211	4	-0.48535865032464187
1211	5	-0.4021504721062428
1211	6	-0.4569647714871792
1211	7	-0.4663609473165877
1211	8	-0.4820270253804395
1211	9	-0.4737557246100792
1211	10-11	-0.43582768072126044
1211	12-13	-0.5197273362280228
1211	14-15	-0.5018955208517539
1211	16-17	-0.514643110900991
1211	18-19	-0.5890892803566743
1211	20-21	-0.4797922864836508
1211	22-23	-0.4306431331505962
1211	24-25	-0.4963876051802316
1211	26-27	-0.48360839241032494
1211	28-29	-0.42766951171394396
1211	30-31	-0.3932166027358761
1211	32-33	-0.436513024437005
1211	34-35	-0.4158188125260054
1211	36-37	-0.5021603926149041
1211	38-39	-0.4336346043690753
1211	40-41	-0.46966234672810714
1211	42-43	-0.6008176861270798
1211	44-45	-0.48736265961308334
1211	46-47	-0.5533265647712966
1211	48-49	-0.7669886548866529
1211	50-51	-0.8356171272758033
1211	52-53	-0.7328989969066555
1211	54-55	-0.7514778159549564
1211	56-57	-0.6000569524208927
1211	58-59	-0.4735954288363189
1211	60-61	-0.5310575389157393
1211	62-63	-0.6096773918407052
1211	64-65	-0.6356996473979919
1211	66-67	-0.644807739455544
1211	68-69	-0.5512864478176667
1211	70-71	-0.5831101855729912
1211	72-73	-0.7290136081538634
1211	74-75	-0.795277870611315
1211	76-77	-0.7718212338712078
1211	78-79	-0.8699190877693184
1211	80-81	-0.9395571289533109
1211	82-83	-0.8997405745255591
1211	84-85	-0.7995153186114408
1211	86-87	-0.8228675427979475
1211	88-89	-0.9047594877782146
1211	90	-0.9698842418854561
1212	1	-0.7262804801108516
1212	2	-0.7071934766251005
1212	3	-0.6496544635107355
1212	4	-0.4683316141370497
1212	5	-0.5269620774434287
1212	6	-0.477140342885086
1212	7	-0.46974177003918527
1212	8	-0.6327685151387783
1212	9	-0.5015990435195903
1212	10-11	-0.52234212525358
1212	12-13	-0.5661202139494321
1212	14-15	-0.570142179459161
1212	16-17	-0.5550252103010607
1212	18-19	-0.6096907875139763
1212	20-21	-0.5961432485109697
1212	22-23	-0.6107016569498995
1212	24-25	-0.470741301330996
1212	26-27	-0.6656149226720984
1212	28-29	-0.5089708188961026
1212	30-31	-0.6048474734751039
1212	32-33	-0.6494020438809116
1212	34-35	-0.6253977349198365
1212	36-37	-0.5346781587682656
1212	38-39	-0.5439345670855786
1212	40-41	-0.4389256021426817
1212	42-43	-0.4166597848492728
1212	44-45	-0.4000532856369645
1212	46-47	-0.4719504646255501
1212	48-49	-0.6217429792079301
1212	50-51	-0.4600138689237312
1212	52-53	-0.4321151395329963
1212	54-55	-0.558716012337328
1212	56-57	-0.5193158016034758
1212	58-59	-0.45199698344535477
1212	60-61	-0.51595636505035
1212	62-63	-0.30425908225205944
1212	64-65	-0.461630435661597
1212	66-67	-0.44370008052050025
1212	68-69	-0.43410914782106147
1212	70-71	-0.36065873886015254
1212	72-73	-0.42873499871548404
1212	74-75	-0.44534351216999113
1212	76-77	-0.4872782957053232
1212	78-79	-0.5688584286422014
1212	80-81	-0.49766335303845466
1212	82-83	-0.47613785847895684
1212	84-85	-0.44578098050657644
1212	86-87	-0.5873856252961644
1212	88-89	-0.5486719958280588
1212	90	-0.6287261937332502
1213	1	-0.6196869550450543
1213	2	-0.6075500947773236
1213	3	-0.6029977322638445
1213	4	-0.4337910216055221
1213	5	-0.4454683822071459
1213	6	-0.4023947002008299
1213	7	-0.4551003435665777
1213	8	-0.4193654224751313
1213	9	-0.3531021456958712
1213	10-11	-0.40823826840817645
1213	12-13	-0.45051230366416206
1213	14-15	-0.455514070676891
1213	16-17	-0.4358819817124271
