	##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	dad.chr22.1.fq
File type	Conventional base calls
Encoding	Illumina 1.5
Total Sequences	444112
Sequences flagged as poor quality	0
Sequence length	89-90
%GC	45
>>END_MODULE
>>Per base sequence quality	pass
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1112	30-31	-0.44083234283388606
1112	32-33	-0.469015867431672
1112	34-35	-0.47195283750154715
1112	36-37	-0.4513882171180086
1112	38-39	-0.3362244809443453
1112	40-41	-0.4134193794927725
1112	42-43	-0.4282120352329528
1112	44-45	-0.3683800406070148
1112	46-47	-0.5236244181194607
1112	48-49	-0.3312617445062003
1112	50-51	-0.5603998767526335
1112	52-53	-0.4246620364119522
1112	54-55	-0.34413663512650317
1112	56-57	-0.38328067731412574
1112	58-59	-0.42718188871006646
1112	60-61	-0.4259730290918782
1112	62-63	-0.42123085230172563
1112	64-65	-0.5272327495563118
1112	66-67	-0.3330348588348926
1112	68-69	-0.34639226907707865
1112	70-71	-0.3536725033028958
1112	72-73	-0.4369163118873871
1112	74-75	-0.4248160755365191
1112	76-77	-0.39400035794069055
1112	78-79	-0.36078060038793325
1112	80-81	-0.584347207819178
1112	82-83	-0.6521870541030808
1112	84-85	-0.40036472359153663
1112	86-87	-0.3863968178114092
1112	88-89	-0.30219119871506805
1112	90	-0.4370476940740531
1113	1	-0.6185951515355228
1113	2	-0.5424715987964035
1113	3	-0.5079447793304439
1113	4	-0.41154804653835697
1113	5	-0.39026070842613336
1113	6	-0.426429097862858
1113	7	-0.50718703514098
1113	8	-0.44468964152530077
1113	9	-0.40715786066500215
1113	10-11	-0.4258999460171182
1113	12-13	-0.4925214818447117
1113	14-15	-0.43666351926471236
1113	16-17	-0.3669025219411495
1113	18-19	-0.33771393597424293
1113	20-21	-0.3697552475943411
1113	22-23	-0.31764997615226065
1113	24-25	-0.41220695629206716
1113	26-27	-0.38236682525914034
1113	28-29	-0.2513973916414187
1113	30-31	-0.26538165584715045
1113	32-33	-0.345550532624344
1113	34-35	-0.12332148090015949
1113	36-37	-0.2657166283624761
1113	38-39	-0.250857890609538
1113	40-41	-0.356086190926753
1113	42-43	-0.3467373826745188
1113	44-45	-0.17274299859817432
1113	46-47	-0.14232940864378207
1113	48-49	-0.3098895477279271
1113	50-51	-0.28609732621567474
1113	52-53	-0.11319291133299458
1113	54-55	-0.24313043645310017
1113	56-57	-0.2727557641745193
1113	58-59	-0.30812728510931464
1113	60-61	-0.4268426200583946
1113	62-63	-0.4653006564710225
1113	64-65	-0.3571960312998357
1113	66-67	-0.4972890439264859
1113	68-69	-0.43190612725775424
1113	70-71	-0.26054000172361214
1113	72-73	-0.21898556330873475
1113	74-75	-0.30129645298440266
1113	76-77	-0.35282715042332313
1113	78-79	-0.5677643732874884
1113	80-81	-0.4491355843194924
1113	82-83	-0.46128331120984
1113	84-85	-0.39503504892319086
1113	86-87	-0.416341543016717
1113	88-89	-0.45028658721791004
1113	90	-0.3372470781549133
1114	1	-0.8303343472137996
1114	2	-0.7814294319296593
1114	3	-0.6605310638442532
1114	4	-0.5656731965983823
1114	5	-0.5578815067454599
1114	6	-0.604643383577141
1114	7	-0.5206991900029294
1114	8	-0.46220614812794025
1114	9	-0.46686824481866296
1114	10-11	-0.4603593547806213
1114	12-13	-0.5160298852060521
1114	14-15	-0.55010627136555
1114	16-17	-0.5804188034537532
1114	18-19	-0.5595341640654752
1114	20-21	-0.532156583128554
1114	22-23	-0.46353495514384946
1114	24-25	-0.5387300655357592
1114	26-27	-0.629434652389989
1114	28-29	-0.5471833310171661
1114	30-31	-0.49775447997680544
1114	32-33	-0.5282208507516017
1114	34-35	-0.5908623722567086
1114	36-37	-0.6276756619759212
1114	38-39	-0.7221900484726831
1114	40-41	-0.6941252815630108
1114	42-43	-0.5850394535028514
1114	44-45	-0.5098036978778779
1114	46-47	-0.5436979560627506
1114	48-49	-0.5778641125538613
1114	50-51	-0.712176632938359
1114	52-53	-0.6975559065310719
1114	54-55	-0.5951738788300531
1114	56-57	-0.6976225859032112
1114	58-59	-0.6815265198031923
1114	60-61	-0.7764243277414664
1114	62-63	-0.8901055784398153
1114	64-65	-0.9769581861617809
1114	66-67	-1.0251454364835126
1114	68-69	-0.9415741194546285
1114	70-71	-0.9285967244126923
1114	72-73	-0.827647778194688
1114	74-75	-0.8405562819159726
1114	76-77	-0.8871222434605386
1114	78-79	-0.7884850365527925
1114	80-81	-0.8096277811982517
1114	82-83	-0.73159468575966
1114	84-85	-0.6277398808559624
1114	86-87	-0.6047839199674954
1114	88-89	-0.8144102366776949
1114	90	-0.7799429064862444
1115	1	-0.7746585843713447
1115	2	-0.7277794346172968
1115	3	-0.6800809733602975
1115	4	-0.4407831211652251
1115	5	-0.43928123081419557
1115	6	-0.4696753665195743
1115	7	-0.48639412469321996
1115	8	-0.5565366564506746
1115	9	-0.43695263678440455
1115	10-11	-0.5437217743753209
1115	12-13	-0.5762155116954588
1115	14-15	-0.4759685565781524
1115	16-17	-0.4349202458217434
1115	18-19	-0.40814304045185423
1115	20-21	-0.42469461326597724
1115	22-23	-0.5162553866000152
1115	24-25	-0.43640471748609144
1115	26-27	-0.4903145864531666
1115	28-29	-0.5458610110444013
1115	30-31	-0.6977650513695437
1115	32-33	-0.5394777714303203
1115	34-35	-0.5160780107509098
1115	36-37	-0.4904274492580001
1115	38-39	-0.46920210702744924
1115	40-41	-0.48876809391182974
1115	42-43	-0.5916161140178033
1115	44-45	-0.565947289642942
1115	46-47	-0.45650851312139906
1115	48-49	-0.49986622683240967
1115	50-51	-0.45747325905148983
1115	52-53	-0.3911500008852258
1115	54-55	-0.5791985334680234
1115	56-57	-0.6566690104431814
1115	58-59	-0.5677494866018549
1115	60-61	-0.6124349708046637
1115	62-63	-0.6919797609486338
1115	64-65	-0.6972799865237249
1115	66-67	-0.721664043926495
1115	68-69	-0.6423585526308884
1115	70-71	-0.6099989569475
1115	72-73	-0.5034165334579868
1115	74-75	-0.6583160425366401
1115	76-77	-0.7649680086322803
1115	78-79	-0.9043455300039085
1115	80-81	-0.7067475246180024
1115	82-83	-0.7596135350904376
1115	84-85	-0.7096525862366221
1115	86-87	-0.7591400504794024
1115	88-89	-0.6226000200537314
1115	90	-0.5560064065131236
1116	1	-0.6847787798541134
1116	2	-0.6716917315397666
1116	3	-0.6753876259381144
1116	4	-0.5539042412286221
1116	5	-0.5959668293700844
1116	6	-0.5463627261814423
1116	7	-0.545584896497914
1116	8	-0.5859101430002269
1116	9	-0.5588282146472991
1116	10-11	-0.48574968790502027
1116	12-13	-0.532484608688371
1116	14-15	-0.7107592051054183
1116	16-17	-0.6881479127966088
1116	18-19	-0.6482707206350042
1116	20-21	-0.6431060956769343
1116	22-23	-0.6714598950313118
1116	24-25	-0.6159864548171328
1116	26-27	-0.5539671202443941
1116	28-29	-0.5075745671576399
1116	30-31	-0.5319736543722229
1116	32-33	-0.6418429367541378
1116	34-35	-0.5503412080388017
1116	36-37	-0.5807184720203011
1116	38-39	-0.5440262165682341
1116	40-41	-0.655303558183391
1116	42-43	-0.6105039755948738
1116	44-45	-0.5789072685096741
1116	46-47	-0.5965181992042616
1116	48-49	-0.5240294813562514
1116	50-51	-0.6800418321153785
1116	52-53	-0.5724056694450823
1116	54-55	-0.6455834231787634
1116	56-57	-0.6393256388057864
1116	58-59	-0.5815776907140346
1116	60-61	-0.6598210492619359
1116	62-63	-0.4602490340521399
1116	64-65	-0.67706513159483
1116	66-67	-0.6311035719500921
1116	68-69	-0.515196134632383
1116	70-71	-0.509725104968453
1116	72-73	-0.48579050431168724
1116	74-75	-0.5365038644888287
1116	76-77	-0.6465688539631458
1116	78-79	-0.466454454408435
1116	80-81	-0.39580225098615784
1116	82-83	-0.3705993141596977
1116	84-85	-0.6246202259143381
1116	86-87	-0.4401394781199599
1116	88-89	-0.35720399134770275
1116	90	-0.322341104703586
1201	1	-0.21738571948684182
1201	2	-0.30456972252865455
1201	3	-0.3087903675657415
1201	4	-0.2855059572888692
1201	5	-0.2037812459514896
1201	6	-0.2509777794044368
1201	7	-0.34540838402536167
1201	8	-0.27362726830014594
1201	9	-0.20586729271368398
1201	10-11	-0.09853876447552778
1201	12-13	-0.1238247272808124
1201	14-15	-0.0804597920841843
1201	16-17	-0.03825711119063868
1201	18-19	-0.10810186700872748
1201	20-21	-0.1371468550994095
1201	22-23	-0.10269751672020533
1201	24-25	-0.1576810942230935
1201	26-27	-0.092726865827089
1201	28-29	-0.04854939468400943
1201	30-31	-0.11748168120212199
1201	32-33	0.004699213825965387
1201	34-35	-0.1180077131516839
1201	36-37	-0.07022854519818367
1201	38-39	-0.06287804781035078
1201	40-41	0.02574887499616807
1201	42-43	-0.022686926285061304
1201	44-45	-0.04168886573813069
1201	46-47	-0.10458092994196022
1201	48-49	-0.09765133778878266
1201	50-51	-0.02360810207773767
1201	52-53	0.017868194143680682
1201	54-55	-0.09629156728473731
1201	56-57	-0.10416106336316489
1201	58-59	-0.048107635007895055
1201	60-61	-0.11227935940931388
1201	62-63	-0.1283077558625081
1201	64-65	-0.20683979397732344
1201	66-67	-0.415984530741909
1201	68-69	-0.23248358668980273
1201	70-71	-0.21249994087168744
1201	72-73	-0.26554362618905714
1201	74-75	-0.4627258393941389
1201	76-77	-0.469686303567336
1201	78-79	-0.32487200513333647
1201	80-81	-0.39455140582050774
1201	82-83	-0.47534390958711725
1201	84-85	-0.43931623553576316
1201	86-87	-0.5307888046800002
1201	88-89	-0.5676598123700387
1201	90	-0.7276185284591712
1202	1	-0.1928591702271163
1202	2	-0.19023444926369137
1202	3	-0.22671230269492781
1202	4	-0.26658309326732876
1202	5	-0.2931520635663247
1202	6	-0.26659264926472304
1202	7	-0.22804568000079684
1202	8	-0.23238823965613875
1202	9	-0.08086113169303388
1202	10-11	-0.09273697872739461
1202	12-13	-0.08754484633069382
1202	14-15	-0.016532094031063593
1202	16-17	-0.051105208857038065
1202	18-19	-0.13256206681536042
1202	20-21	-0.12408643918312379
1202	22-23	-0.12170663503076184
1202	24-25	-0.07698499367523937
1202	26-27	-0.013605143016150123
1202	28-29	-0.09127180752926733
1202	30-31	-0.09857966986584898
1202	32-33	-0.08478534570845397
1202	34-35	-0.1738559435169833
1202	36-37	-0.1147878900447239
1202	38-39	-0.16568557752543
1202	40-41	-0.19517205541273341
1202	42-43	-0.08722219575862766
1202	44-45	-0.11103447056078863
1202	46-47	-0.10924529649425807
1202	48-49	-0.09466466455035771
1202	50-51	-0.22857104116894078
1202	52-53	-0.39345576180027564
1202	54-55	-0.32494410467739954
1202	56-57	-0.3947621894081621
1202	58-59	-0.28034399071678706
1202	60-61	-0.383545306974284
1202	62-63	-0.4745296284336433
1202	64-65	-0.3955196294306802
1202	66-67	-0.6174584364498514
1202	68-69	-0.6017922253885928
1202	70-71	-0.7603881325647421
1202	72-73	-0.6089096287292932
1202	74-75	-0.7113694670030952
1202	76-77	-0.7231630149093036
1202	78-79	-0.801721733100571
1202	80-81	-0.9338084815157615
1202	82-83	-0.824770460742549
1202	84-85	-0.896384347988608
1202	86-87	-0.9273462159139143
1202	88-89	-0.8506136900216461
1202	90	-1.0897879660053817
1203	1	-0.21128780386527524
1203	2	-0.21950788911898655
1203	3	-0.2945061592587592
1203	4	-0.23084464152044148
1203	5	-0.22698785896376705
1203	6	-0.25441296883060005
1203	7	-0.23202350467503408
1203	8	-0.3299898207367704
1203	9	-0.18956377464349572
1203	10-11	-0.14080249978055548
1203	12-13	-0.15496771840384582
1203	14-15	-0.022415087365075692
1203	16-17	-0.06917290724580738
1203	18-19	-0.0922972693075721
1203	20-21	-0.014816851536984643
1203	22-23	-0.06929984174364989
1203	24-25	-0.126118246614638
1203	26-27	-0.09203528404050587
1203	28-29	-0.16981249020772538
1203	30-31	-0.21880795513030193
1203	32-33	-0.18195062223008307
1203	34-35	-0.18162233215463885
1203	36-37	-0.14563822334455523
1203	38-39	-0.20194324007190545
1203	40-41	-0.15049815329234661
1203	42-43	-0.13026560848096835
1203	44-45	-0.13751338390283507
1203	46-47	-0.16310001796278328
1203	48-49	-0.1184905781938781
1203	50-51	-0.0778659194056388
1203	52-53	-0.2136790224441043
1203	54-55	-0.3110527034781896
1203	56-57	-0.2737358268985304
1203	58-59	-0.3652274195179217
1203	60-61	-0.07069902686843221
1203	62-63	-0.1963490435677997
1203	64-65	-0.12779862986614887
1203	66-67	-0.16575006543186532
1203	68-69	-0.3631034838885725
1203	70-71	-0.30291903398168074
1203	72-73	-0.268212713846367
1203	74-75	-0.33715330782310815
1203	76-77	-0.3365536289179474
1203	78-79	-0.3290087729290647
1203	80-81	-0.4805692760757694
1203	82-83	-0.3821457664069712
1203	84-85	-0.5392711600342999
1203	86-87	-0.4446300734826636
1203	88-89	-0.3829747592609216
1203	90	-0.25161759786817584
1204	1	-0.34099403277476625
1204	2	-0.37555141807351333
1204	3	-0.3672595383665893
1204	4	-0.3545622461941278
1204	5	-0.31064044164472193
1204	6	-0.2905297863310139
1204	7	-0.22966229331654375
1204	8	-0.2580738928161779
1204	9	-0.2233949518870304
1204	10-11	-0.23067350453690239
1204	12-13	-0.2247977296932433
1204	14-15	-0.0755947800220298
1204	16-17	-0.14260873966919974
1204	18-19	-0.1899019738399872
1204	20-21	-0.18054967530517985
1204	22-23	-0.32827121109201585
1204	24-25	-0.23891736937295605
1204	26-27	-0.19351570649838834
1204	28-29	-0.3596046851009689
1204	30-31	-0.20387186669052682
1204	32-33	-0.2740047064625557
1204	34-35	-0.22319723391220947
1204	36-37	-0.23772932199414498
1204	38-39	-0.1174300721930166
1204	40-41	-0.1945591900661654
1204	42-43	-0.22067563568656823
1204	44-45	-0.23375472407149545
1204	46-47	-0.47732080279180167
1204	48-49	-0.3254559203613283
1204	50-51	-0.40036636666317804
1204	52-53	-0.3592374466169801
1204	54-55	-0.36624736846686545
1204	56-57	-0.29439141391634394
1204	58-59	-0.24932833932618337
1204	60-61	-0.18580615276063384
1204	62-63	-0.3386440299649962
1204	64-65	-0.4798111345700633
1204	66-67	-0.3586692074376714
1204	68-69	-0.3748100644350316
1204	70-71	-0.5494836333931516
1204	72-73	-0.5534573791435022
1204	74-75	-0.6616702696797532
1204	76-77	-0.5502609929362379
1204	78-79	-0.493550195146355
1204	80-81	-0.44445400084273246
1204	82-83	-0.4775774162012354
1204	84-85	-0.40664541897482565
1204	86-87	-0.30865221427317024
1204	88-89	-0.43643977138314227
1204	90	-0.526279995538733
1205	1	-0.3656993704160598
1205	2	-0.3738453456635682
1205	3	-0.43599563563788024
1205	4	-0.32809044419917655
1205	5	-0.3388535446834453
1205	6	-0.30180294915776074
1205	7	-0.3917844662186738
1205	8	-0.38491207260299376
1205	9	-0.24761212131662802
1205	10-11	-0.2966693173621451
1205	12-13	-0.2548376890293369
1205	14-15	-0.17623040522963151
1205	16-17	-0.12349217315251337
1205	18-19	-0.20351280815469153
1205	20-21	-0.24991737165449024
1205	22-23	-0.1985342180068912
1205	24-25	-0.22500457533968188
1205	26-27	-0.15076072667935847
1205	28-29	-0.252212711190289
1205	30-31	-0.12837690438516347
1205	32-33	-0.1215880221815695
1205	34-35	-0.15637103186089973
1205	36-37	-0.1836734997075098
1205	38-39	-0.1349814808351013
1205	40-41	-0.15532204096852098
1205	42-43	-0.20000649295020878
1205	44-45	-0.22274325966751007
1205	46-47	-0.1317279048843858
1205	48-49	-0.3648490819802319
1205	50-51	-0.3382884811864315
1205	52-53	-0.23759297398962786
1205	54-55	-0.45197624890088406
1205	56-57	-0.3543203527292391
1205	58-59	-0.42657366146687536
1205	60-61	-0.3635346104510404
1205	62-63	-0.3972242153682686
1205	64-65	-0.40401672887711726
1205	66-67	-0.30746187182958096
1205	68-69	-0.25632107086676825
1205	70-71	-0.41513168927583166
1205	72-73	-0.7498570127657089
1205	74-75	-0.6136813214054584
1205	76-77	-0.46155026028130663
1205	78-79	-0.3150693544904968
1205	80-81	-0.43189247655006824
1205	82-83	-0.5899064315105917
1205	84-85	-0.6328384114962873
1205	86-87	-0.5970036148629987
1205	88-89	-0.5307669548035392
1205	90	-0.6342003989569172
1206	1	-0.42417683470384304
1206	2	-0.40767993212973863
1206	3	-0.42274882223473753
1206	4	-0.31261652838654186
1206	5	-0.3530391737726717
1206	6	-0.3857607810311734
1206	7	-0.2929110450419685
1206	8	-0.2901640639675449
1206	9	-0.2664029101699512
1206	10-11	-0.25335972324483436
1206	12-13	-0.26028550824734964
1206	14-15	-0.21622519418220065
1206	16-17	-0.25537096253520986
1206	18-19	-0.2593764772283649
1206	20-21	-0.22590933175275296
1206	22-23	-0.1950850009047329
1206	24-25	-0.2074421048069155
1206	26-27	-0.2449328318597992
1206	28-29	-0.15009479263151349
1206	30-31	-0.3180662680583737
1206	32-33	-0.24165820589167453
1206	34-35	-0.2954615386559354
1206	36-37	-0.3899513643360777
1206	38-39	-0.24255859192967222
1206	40-41	-0.12888631468913303
1206	42-43	-0.2657122176580202
1206	44-45	-0.24244081212952295
1206	46-47	-0.24939211491441426
1206	48-49	-0.29316409393255327
1206	50-51	-0.2279156017932351
1206	52-53	-0.2098286374056002
1206	54-55	-0.1875786625257092
1206	56-57	-0.22683476582468387
1206	58-59	-0.3128746035911618
1206	60-61	-0.25274505405180037
1206	62-63	-0.5539557719825723
1206	64-65	-0.42821294549125355
1206	66-67	-0.41778615613770853
1206	68-69	-0.3702941223072571
1206	70-71	-0.5656678895123974
1206	72-73	-0.6488019824506495
1206	74-75	-0.6023907186609705
1206	76-77	-0.5428508715454328
1206	78-79	-0.39142670827099124
1206	80-81	-0.6142015909201533
1206	82-83	-0.646021347513468
1206	84-85	-0.5940016330816036
1206	86-87	-0.5784620050629208
1206	88-89	-0.6946430228614737
1206	90	-0.828119602907389
1207	1	-0.3470927856049286
1207	2	-0.38901536851248864
1207	3	-0.43594753958281274
1207	4	-0.2618674471692728
1207	5	-0.3049787683630427
1207	6	-0.2952697918691669
1207	7	-0.26574578908419966
1207	8	-0.2848986320615765
1207	9	-0.3103873559331376
1207	10-11	-0.3014864996448736
1207	12-13	-0.29864924209707766
1207	14-15	-0.2832299624823804
1207	16-17	-0.30992401247742407
1207	18-19	-0.30036772146320345
1207	20-21	-0.2248942460170511
1207	22-23	-0.196966813691688
1207	24-25	-0.2029601108661936
1207	26-27	-0.22524537415503687
1207	28-29	-0.23878205252469797
1207	30-31	-0.24639210537397105
1207	32-33	-0.3656353118041551
1207	34-35	-0.3041899745910115
1207	36-37	-0.22358531921421587
1207	38-39	-0.3041573779912383
1207	40-41	-0.1761502682138243
1207	42-43	-0.16720465396789308
1207	44-45	-0.19451054591677774
1207	46-47	-0.1814776736280166
1207	48-49	-0.2279070950465396
1207	50-51	-0.15280966848696664
1207	52-53	-0.23387705959797955
1207	54-55	-0.26604348850356985
1207	56-57	-0.1789318288432895
1207	58-59	-0.23322290813770508
1207	60-61	-0.35025054592590266
1207	62-63	-0.26187005710193745
1207	64-65	-0.30481235622097813
1207	66-67	-0.2092823404564541
1207	68-69	-0.29160545691075157
1207	70-71	-0.3088720206510658
1207	72-73	-0.3016452636241951
1207	74-75	-0.2480620286941857
1207	76-77	-0.16526110152742746
1207	78-79	-0.12612103732534763
1207	80-81	-0.07203779252139242
1207	82-83	-0.10162045632025496
1207	84-85	-0.30552597952255667
1207	86-87	-0.32888886162870534
1207	88-89	-0.2663275966816343
1207	90	-0.45618438099403136
1208	1	-0.47789101961740954
1208	2	-0.5394716935651687
1208	3	-0.539067315342578
1208	4	-0.4304894794420733
1208	5	-0.3976123953101407
1208	6	-0.4019465353154743
1208	7	-0.37521537100148095
1208	8	-0.34711477420157166
1208	9	-0.3657562306422548
1208	10-11	-0.3406708425296259
1208	12-13	-0.3426333089864855
1208	14-15	-0.2894873915164169
1208	16-17	-0.31670042755146
1208	18-19	-0.20466143407886506
1208	20-21	-0.2732974670787982
1208	22-23	-0.27594058456772075
1208	24-25	-0.3569046439342145
1208	26-27	-0.22711474034633028
1208	28-29	-0.28630096442382325
1208	30-31	-0.20261132794723125
1208	32-33	-0.23761317477749344
1208	34-35	-0.31035024322009974
1208	36-37	-0.3516325684686237
1208	38-39	-0.30027245656859947
1208	40-41	-0.27918394490703946
1208	42-43	-0.26252917569954093
1208	44-45	-0.3452380232380463
1208	46-47	-0.2805932448833559
1208	48-49	-0.2750523130804723
1208	50-51	-0.26019015222022546
1208	52-53	-0.36289770663245946
1208	54-55	-0.2593361320558287
1208	56-57	-0.16293653559225874
1208	58-59	-0.26311662362333976
1208	60-61	-0.2627114127043413
1208	62-63	-0.18579914017080057
1208	64-65	-0.2132029494196246
1208	66-67	-0.0688209810000302
1208	68-69	-0.17391072354281079
1208	70-71	-0.15743063856971418
1208	72-73	-0.11349608264156075
1208	74-75	-0.1514890704976679
1208	76-77	-0.0799952228266605
1208	78-79	0.0069420804653503865
1208	80-81	-0.05278986786763795
1208	82-83	-0.11620797004228933
1208	84-85	-0.1794868116222048
1208	86-87	-0.053049276147874025
1208	88-89	0.0015367638055963084
1208	90	0.05482314549936973
1209	1	-0.48502042828829417
1209	2	-0.5765606209366254
1209	3	-0.5747552036846884
1209	4	-0.3619308878667695
1209	5	-0.43609788554790896
1209	6	-0.5060139687115637
1209	7	-0.47070871410777215
1209	8	-0.4549802319312022
1209	9	-0.47439494553584893
1209	10-11	-0.4420265604082587
1209	12-13	-0.3544310759406528
1209	14-15	-0.40252029970751835
1209	16-17	-0.32603882267915196
1209	18-19	-0.33562445257940965
1209	20-21	-0.29456959261278826
1209	22-23	-0.3036013137906295
1209	24-25	-0.24507134743596737
1209	26-27	-0.31411036769456757
1209	28-29	-0.35828046359713284
1209	30-31	-0.3861507979135723
1209	32-33	-0.3179698130671511
1209	34-35	-0.3251422834831885
1209	36-37	-0.418329635742559
1209	38-39	-0.3871136562921933
1209	40-41	-0.36261179055775017
1209	42-43	-0.3951299103497945
1209	44-45	-0.45268188236200757
1209	46-47	-0.3907795931456306
1209	48-49	-0.5302666233736844
1209	50-51	-0.4563221878392838
1209	52-53	-0.4157597932518087
1209	54-55	-0.45052088848262173
1209	56-57	-0.5111725077169567
1209	58-59	-0.4145975341868038
1209	60-61	-0.5020213562207587
1209	62-63	-0.4193135716001706
1209	64-65	-0.48231826377216436
1209	66-67	-0.368158508871133
1209	68-69	-0.5103620774422524
1209	70-71	-0.3066239500630985
1209	72-73	-0.35029322013529907
1209	74-75	-0.48159742161909236
1209	76-77	-0.5804551485783023
1209	78-79	-0.45497724229118575
1209	80-81	-0.27083300129366705
1209	82-83	-0.3389977946046727
1209	84-85	-0.34808624818518297
1209	86-87	-0.26452419984328657
1209	88-89	-0.3075006093581294
1209	90	-0.4630196796309285
1210	1	-0.6064529316925586
1210	2	-0.6164593753845509
1210	3	-0.685852969908602
1210	4	-0.46523559114935154
1210	5	-0.5143171859421969
1210	6	-0.4249248152076106
1210	7	-0.46519604656139535
1210	8	-0.49758132603636795
1210	9	-0.36676439171424846
1210	10-11	-0.4345845909136159
1210	12-13	-0.4664704468696925
1210	14-15	-0.4419992169806335
1210	16-17	-0.4948586693358692
1210	18-19	-0.4071616518914496
1210	20-21	-0.40785504238377257
1210	22-23	-0.45930928200522203
1210	24-25	-0.3282981411600119
1210	26-27	-0.41953848835692753
1210	28-29	-0.41421836772992293
1210	30-31	-0.4521368753332382
1210	32-33	-0.43981846624318877
1210	34-35	-0.4805370858252189
1210	36-37	-0.4507822065209339
1210	38-39	-0.3801742271548605
1210	40-41	-0.39469008992747234
1210	42-43	-0.4921125611184891
1210	44-45	-0.4957473258644072
1210	46-47	-0.41551284904350183
1210	48-49	-0.4564279577921724
1210	50-51	-0.41266517953473425
1210	52-53	-0.4463402168290642
1210	54-55	-0.390007443947745
1210	56-57	-0.4152265439746614
1210	58-59	-0.38394388932059087
1210	60-61	-0.38275915289208484
1210	62-63	-0.3390783152861587
1210	64-65	-0.3775578264461643
1210	66-67	-0.25992243079301147
1210	68-69	-0.500604155451903
1210	70-71	-0.30293918088136707
1210	72-73	-0.3307918623808206
1210	74-75	-0.2535062584804777
1210	76-77	-0.2714676304375985
1210	78-79	-0.302873447163293
1210	80-81	-0.23027762571849308
1210	82-83	-0.21399878230192115
1210	84-85	-0.4592092994585215
1210	86-87	-0.4970571033307749
1210	88-89	-0.4278419048481723
1210	90	-0.3505523065631948
1211	1	-0.5317076601502748
1211	2	-0.4916450136826853
1211	3	-0.518605099799089
1211	4	-0.44774980394704045
1211	5	-0.37248632868802645
1211	6	-0.4102454314259134
1211	7	-0.3727637925496623
1211	8	-0.391391054344048
1211	9	-0.3874102727945683
1211	10-11	-0.3655288657276614
1211	12-13	-0.33651011037675715
1211	14-15	-0.3197551371144698
1211	16-17	-0.32673690340220674
1211	18-19	-0.42324718890325386
1211	20-21	-0.34556051120564035
1211	22-23	-0.33079543617982665
1211	24-25	-0.33442008516870203
1211	26-27	-0.40783374462509414
1211	28-29	-0.3379560150046146
1211	30-31	-0.45729908348326376
1211	32-33	-0.40295103227975204
1211	34-35	-0.33664828138258684
1211	36-37	-0.48513125620534936
1211	38-39	-0.5648872238280092
1211	40-41	-0.4242544800377104
1211	42-43	-0.3749605908068432
1211	44-45	-0.4195432656553706
1211	46-47	-0.3671605595741809
1211	48-49	-0.502474618368872
1211	50-51	-0.442902762121939
1211	52-53	-0.40503172938949916
1211	54-55	-0.4325750005468336
1211	56-57	-0.25366871214144027
1211	58-59	-0.19220529165652067
1211	60-61	-0.341258324744814
1211	62-63	-0.4386207805234008
1211	64-65	-0.3610696529400883
1211	66-67	-0.383001052885831
1211	68-69	-0.31537808625154895
1211	70-71	-0.3666487198490529
1211	72-73	-0.3746863730950878
1211	74-75	-0.3700199626329166
1211	76-77	-0.4468353775080942
1211	78-79	-0.36749107039293705
1211	80-81	-0.4183843782547143
1211	82-83	-0.4182255062477438
1211	84-85	-0.40403875326502714
1211	86-87	-0.21421025425034657
1211	88-89	-0.33781587736263674
1211	90	-0.46331315327552147
1212	1	-0.5953779384207749
1212	2	-0.5625433201078778
1212	3	-0.5923197793304453
1212	4	-0.4941914891613095
1212	5	-0.4039594789179404
1212	6	-0.45499467163335083
1212	7	-0.4611726908786835
1212	8	-0.4687265267711993
1212	9	-0.42557999181254047
1212	10-11	-0.46173498700071747
1212	12-13	-0.4274804982381539
1212	14-15	-0.4443120848384865
1212	16-17	-0.4656371530886929
1212	18-19	-0.37904590318735387
1212	20-21	-0.48252676398778505
1212	22-23	-0.4706571482834008
1212	24-25	-0.5203831858002559
1212	26-27	-0.5677356777181615
1212	28-29	-0.5551832522971551
1212	30-31	-0.513091696830763
1212	32-33	-0.5545156965587736
1212	34-35	-0.5302938169657381
1212	36-37	-0.49988671032969734
1212	38-39	-0.4762830955275703
1212	40-41	-0.5267470515824968
1212	42-43	-0.5682640220187807
1212	44-45	-0.5703710723686584
1212	46-47	-0.5421654742175548
1212	48-49	-0.5510627034656395
1212	50-51	-0.5093401540845264
1212	52-53	-0.5196990588739752
1212	54-55	-0.6805638380924393
1212	56-57	-0.5045231822073077
1212	58-59	-0.6088701129781668
1212	60-61	-0.4708641364518371
1212	62-63	-0.7422268859792212
1212	64-65	-0.7154644739227933
1212	66-67	-0.7508443717953384
1212	68-69	-0.7004255944708646
1212	70-71	-0.8471998377891907
1212	72-73	-0.6239548256038177
1212	74-75	-0.856373297246698
1212	76-77	-0.9453937487839816
1212	78-79	-0.9174211355825719
1212	80-81	-0.9337257482539201
1212	82-83	-1.0067238849803317
1212	84-85	-1.1025862784313851
1212	86-87	-1.2047431823609784
1212	88-89	-1.1961062593490581
1212	90	-1.2589376519254039
1213	1	-0.5565714571448126
1213	2	-0.5053588489575915
1213	3	-0.5665557561196124
1213	4	-0.4380817344816208
1213	5	-0.47989441248802933
